id,participant_id,response_time,correct,trial_number,stimuli_number,response,slope,legend,statement_type,statement_truth,attention,time_when,valid_response_time,valid_correct,is_answered,participant_type,is_complete,mean_rt_ms,participant_rt_sd_ms,exclude_low_task_accuracy,exclude_low_phone_dprime,exclude_mean_rt_outlier,exclude_within_participant_rt_outlier
85,63d6873b65a6170d64a652f6,7060,1,4,linechart-real-5-shuffled-interaction-1-17,right,increasing,shuffled,interaction,true,single,2026-03-18T15:04:10Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
86,63d6873b65a6170d64a652f6,6667,1,5,linechart-real-30-shuffled-main_effect-1-13,right,increasing,shuffled,main_effect,true,single,2026-03-18T15:04:18Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
87,63d6873b65a6170d64a652f6,47365,1,6,linechart-real-3-shuffled-interaction-1-31,right,increasing,shuffled,interaction,true,single,2026-03-18T15:05:06Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,TRUE
88,63d6873b65a6170d64a652f6,7073,1,7,linechart-real-2-shuffled-main_effect-1-14,right,increasing,shuffled,main_effect,true,single,2026-03-18T15:05:14Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
110,63d6873b65a6170d64a652f6,8237,1,8,linechart-real-14-shuffled-main_effect-0-28,left,increasing,shuffled,main_effect,false,single,2026-03-18T15:08:19Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
113,63d6873b65a6170d64a652f6,7375,1,9,linechart-real-24-shuffled-interaction-1-10,right,increasing,shuffled,interaction,true,single,2026-03-18T15:08:27Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
117,63d6873b65a6170d64a652f6,6524,1,10,linechart-real-20-ordered-interaction-1-26,right,increasing,ordered,interaction,true,single,2026-03-18T15:08:34Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
119,63d6873b65a6170d64a652f6,6547,1,11,linechart-real-0-shuffled-interaction-0-5,left,increasing,shuffled,interaction,false,single,2026-03-18T15:08:41Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
122,63d6873b65a6170d64a652f6,6701,1,12,linechart-real-9-ordered-main_effect-1-18,right,increasing,ordered,main_effect,true,single,2026-03-18T15:08:49Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
124,63d6873b65a6170d64a652f6,4703,1,13,linechart-real-1-ordered-interaction-0-20,left,increasing,ordered,interaction,false,single,2026-03-18T15:08:54Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
128,63d6873b65a6170d64a652f6,15562,1,14,linechart-real-25-ordered-main_effect-0-11,left,increasing,ordered,main_effect,false,single,2026-03-18T15:09:10Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
135,63d6873b65a6170d64a652f6,21290,1,15,linechart-real-23-ordered-main_effect-0-30,left,increasing,ordered,main_effect,false,single,2026-03-18T15:09:32Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
142,63d6873b65a6170d64a652f6,5626,1,16,linechart-real-27-ordered-main_effect-0-3,left,increasing,ordered,main_effect,false,single,2026-03-18T15:09:51Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
144,63d6873b65a6170d64a652f6,4511,1,17,linechart-real-15-shuffled-interaction-0-19,left,increasing,shuffled,interaction,false,single,2026-03-18T15:09:56Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
146,63d6873b65a6170d64a652f6,5848,1,18,linechart-real-29-shuffled-interaction-1-4,right,increasing,shuffled,interaction,true,single,2026-03-18T15:10:03Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
149,63d6873b65a6170d64a652f6,3390,1,19,linechart-real-19-ordered-interaction-1-0,right,increasing,ordered,interaction,true,single,2026-03-18T15:10:07Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
152,63d6873b65a6170d64a652f6,6021,1,20,linechart-real-16-ordered-main_effect-0-16,left,increasing,ordered,main_effect,false,single,2026-03-18T15:10:14Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
155,63d6873b65a6170d64a652f6,7309,1,21,linechart-real-18-shuffled-main_effect-1-29,right,increasing,shuffled,main_effect,true,single,2026-03-18T15:10:22Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
156,63d6873b65a6170d64a652f6,4933,1,22,linechart-real-17-ordered-interaction-0-9,left,increasing,ordered,interaction,false,single,2026-03-18T15:10:28Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
158,63d6873b65a6170d64a652f6,5047,1,23,linechart-real-6-ordered-interaction-1-24,right,increasing,ordered,interaction,true,single,2026-03-18T15:10:33Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
160,63d6873b65a6170d64a652f6,4836,1,24,linechart-real-4-shuffled-interaction-0-25,left,increasing,shuffled,interaction,false,single,2026-03-18T15:10:41Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
162,63d6873b65a6170d64a652f6,4550,1,25,linechart-real-28-shuffled-main_effect-1-27,right,increasing,shuffled,main_effect,true,single,2026-03-18T15:10:46Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
163,63d6873b65a6170d64a652f6,3079,1,26,linechart-real-31-ordered-interaction-1-6,right,increasing,ordered,interaction,true,single,2026-03-18T15:10:50Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
164,63d6873b65a6170d64a652f6,3853,1,27,linechart-real-22-shuffled-interaction-0-1,left,increasing,shuffled,interaction,false,single,2026-03-18T15:10:55Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
165,63d6873b65a6170d64a652f6,2501,1,28,linechart-real-10-ordered-interaction-0-23,left,increasing,ordered,interaction,false,single,2026-03-18T15:10:58Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
166,63d6873b65a6170d64a652f6,7078,1,29,linechart-real-26-ordered-main_effect-0-22,left,increasing,ordered,main_effect,false,single,2026-03-18T15:11:06Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
167,63d6873b65a6170d64a652f6,6439,1,30,linechart-real-21-ordered-main_effect-0-21,left,increasing,ordered,main_effect,false,single,2026-03-18T15:11:13Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
168,63d6873b65a6170d64a652f6,7962,1,31,linechart-real-7-shuffled-main_effect-1-7,right,increasing,shuffled,main_effect,true,single,2026-03-18T15:11:22Z,TRUE,TRUE,TRUE,study,TRUE,8267.21875,8068.342839543402,FALSE,FALSE,FALSE,FALSE
290,63dac3039dddeaa909a790fb,14328,1,0,linechart-real-1-shuffled-interaction-0-30,left,increasing,shuffled,interaction,false,dual,2026-03-18T15:24:25Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
291,63dac3039dddeaa909a790fb,7370,1,1,linechart-real-28-ordered-main_effect-1-27,right,increasing,ordered,main_effect,true,dual,2026-03-18T15:24:33Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
292,63dac3039dddeaa909a790fb,6784,1,2,linechart-real-23-shuffled-interaction-0-23,left,increasing,shuffled,interaction,false,dual,2026-03-18T15:24:41Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
293,63dac3039dddeaa909a790fb,9641,1,3,linechart-real-4-ordered-interaction-0-9,left,increasing,ordered,interaction,false,dual,2026-03-18T15:24:51Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
295,63dac3039dddeaa909a790fb,15784,1,4,linechart-real-27-ordered-main_effect-1-11,right,increasing,ordered,main_effect,true,dual,2026-03-18T15:25:08Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,TRUE
296,63dac3039dddeaa909a790fb,13338,1,5,linechart-real-13-ordered-interaction-0-17,left,increasing,ordered,interaction,false,dual,2026-03-18T15:25:22Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
298,63dac3039dddeaa909a790fb,9821,1,6,linechart-real-11-ordered-interaction-1-16,right,increasing,ordered,interaction,true,dual,2026-03-18T15:25:32Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
300,63dac3039dddeaa909a790fb,5293,1,7,linechart-real-14-shuffled-interaction-1-22,right,increasing,shuffled,interaction,true,dual,2026-03-18T15:25:39Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
301,63dac3039dddeaa909a790fb,10011,0,8,linechart-real-6-shuffled-main_effect-1-3,left,increasing,shuffled,main_effect,true,dual,2026-03-18T15:25:52Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
304,63dac3039dddeaa909a790fb,9683,1,9,linechart-real-31-shuffled-main_effect-1-20,right,increasing,shuffled,main_effect,true,dual,2026-03-18T15:26:04Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
305,63dac3039dddeaa909a790fb,8236,1,10,linechart-real-21-shuffled-main_effect-0-31,left,increasing,shuffled,main_effect,false,dual,2026-03-18T15:26:13Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
307,63dac3039dddeaa909a790fb,10388,1,11,linechart-real-16-ordered-interaction-0-7,left,increasing,ordered,interaction,false,dual,2026-03-18T15:26:24Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
308,63dac3039dddeaa909a790fb,13471,1,12,linechart-real-3-shuffled-main_effect-0-14,left,increasing,shuffled,main_effect,false,dual,2026-03-18T15:26:38Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
310,63dac3039dddeaa909a790fb,8444,1,13,linechart-real-29-ordered-interaction-1-6,right,increasing,ordered,interaction,true,dual,2026-03-18T15:26:48Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
312,63dac3039dddeaa909a790fb,9727,1,14,linechart-real-17-ordered-main_effect-0-10,left,increasing,ordered,main_effect,false,dual,2026-03-18T15:26:58Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
313,63dac3039dddeaa909a790fb,7871,1,15,linechart-real-9-shuffled-main_effect-1-18,right,increasing,shuffled,main_effect,true,dual,2026-03-18T15:27:07Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
314,63dac3039dddeaa909a790fb,5237,1,16,linechart-real-2-ordered-interaction-1-26,right,increasing,ordered,interaction,true,dual,2026-03-18T15:27:19Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
315,63dac3039dddeaa909a790fb,5613,1,17,linechart-real-18-ordered-main_effect-1-13,right,increasing,ordered,main_effect,true,dual,2026-03-18T15:27:25Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
316,63dac3039dddeaa909a790fb,9300,1,18,linechart-real-10-shuffled-main_effect-1-12,right,increasing,shuffled,main_effect,true,dual,2026-03-18T15:27:35Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
317,63dac3039dddeaa909a790fb,6558,1,19,linechart-real-0-shuffled-interaction-0-1,left,increasing,shuffled,interaction,false,dual,2026-03-18T15:27:43Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
318,63dac3039dddeaa909a790fb,8954,1,20,linechart-real-7-ordered-main_effect-0-28,left,increasing,ordered,main_effect,false,dual,2026-03-18T15:27:52Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
319,63dac3039dddeaa909a790fb,6632,1,21,linechart-real-25-ordered-main_effect-1-8,right,increasing,ordered,main_effect,true,dual,2026-03-18T15:28:00Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
320,63dac3039dddeaa909a790fb,2745,1,22,linechart-real-24-ordered-interaction-0-19,left,increasing,ordered,interaction,false,dual,2026-03-18T15:28:03Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
321,63dac3039dddeaa909a790fb,3735,1,23,linechart-real-5-shuffled-interaction-0-0,left,increasing,shuffled,interaction,false,dual,2026-03-18T15:28:08Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
324,63dac3039dddeaa909a790fb,6041,1,24,linechart-real-19-shuffled-interaction-1-2,right,increasing,shuffled,interaction,true,dual,2026-03-18T15:28:17Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
326,63dac3039dddeaa909a790fb,5906,1,25,linechart-real-22-shuffled-main_effect-0-25,left,increasing,shuffled,main_effect,false,dual,2026-03-18T15:28:24Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
327,63dac3039dddeaa909a790fb,9788,1,26,linechart-real-8-ordered-main_effect-0-24,left,increasing,ordered,main_effect,false,dual,2026-03-18T15:28:34Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
329,63dac3039dddeaa909a790fb,5885,1,27,linechart-real-20-ordered-interaction-1-4,right,increasing,ordered,interaction,true,dual,2026-03-18T15:28:41Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
331,63dac3039dddeaa909a790fb,6397,1,28,linechart-real-26-shuffled-interaction-1-29,right,increasing,shuffled,interaction,true,dual,2026-03-18T15:28:48Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
333,63dac3039dddeaa909a790fb,3991,1,29,linechart-real-12-shuffled-main_effect-0-15,left,increasing,shuffled,main_effect,false,dual,2026-03-18T15:28:53Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
334,63dac3039dddeaa909a790fb,7643,1,30,linechart-real-15-shuffled-interaction-1-5,right,increasing,shuffled,interaction,true,dual,2026-03-18T15:29:01Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
335,63dac3039dddeaa909a790fb,8796,1,31,linechart-real-30-ordered-main_effect-0-21,left,increasing,ordered,main_effect,false,dual,2026-03-18T15:29:11Z,TRUE,TRUE,TRUE,study,TRUE,8231.59375,3055.2493151990384,FALSE,FALSE,FALSE,FALSE
405,6405feae7d6321bfaaf793e8,10937,1,0,linechart-real-11-shuffled-main_effect-0-24,left,increasing,shuffled,main_effect,false,dual,2026-03-18T16:07:46Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,TRUE
407,6405feae7d6321bfaaf793e8,7796,1,1,linechart-real-13-ordered-interaction-0-10,left,increasing,ordered,interaction,false,dual,2026-03-18T16:07:54Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
408,6405feae7d6321bfaaf793e8,6206,1,2,linechart-real-24-ordered-interaction-1-29,right,increasing,ordered,interaction,true,dual,2026-03-18T16:08:01Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
409,6405feae7d6321bfaaf793e8,5411,1,3,linechart-real-14-ordered-main_effect-1-27,right,increasing,ordered,main_effect,true,dual,2026-03-18T16:08:07Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
411,6405feae7d6321bfaaf793e8,7166,1,4,linechart-real-31-ordered-main_effect-1-5,right,increasing,ordered,main_effect,true,dual,2026-03-18T16:08:16Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
413,6405feae7d6321bfaaf793e8,8316,1,5,linechart-real-20-shuffled-interaction-0-4,left,increasing,shuffled,interaction,false,dual,2026-03-18T16:08:25Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
414,6405feae7d6321bfaaf793e8,9501,1,6,linechart-real-1-shuffled-interaction-0-13,left,increasing,shuffled,interaction,false,dual,2026-03-18T16:08:35Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
416,6405feae7d6321bfaaf793e8,9489,1,7,linechart-real-30-shuffled-interaction-1-6,right,increasing,shuffled,interaction,true,dual,2026-03-18T16:08:45Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
418,6405feae7d6321bfaaf793e8,7707,1,8,linechart-real-7-ordered-main_effect-0-0,left,increasing,ordered,main_effect,false,dual,2026-03-18T16:08:57Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
420,6405feae7d6321bfaaf793e8,5688,1,9,linechart-real-22-shuffled-interaction-1-28,right,increasing,shuffled,interaction,true,dual,2026-03-18T16:09:03Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
421,6405feae7d6321bfaaf793e8,7107,1,10,linechart-real-26-shuffled-main_effect-1-11,right,increasing,shuffled,main_effect,true,dual,2026-03-18T16:09:11Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
423,6405feae7d6321bfaaf793e8,5801,1,11,linechart-real-15-ordered-main_effect-0-1,left,increasing,ordered,main_effect,false,dual,2026-03-18T16:09:18Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
425,6405feae7d6321bfaaf793e8,8233,1,12,linechart-real-0-ordered-interaction-0-3,left,increasing,ordered,interaction,false,dual,2026-03-18T16:09:27Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
426,6405feae7d6321bfaaf793e8,6145,1,13,linechart-real-4-shuffled-main_effect-1-31,right,increasing,shuffled,main_effect,true,dual,2026-03-18T16:09:34Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
428,6405feae7d6321bfaaf793e8,10288,1,14,linechart-real-23-shuffled-main_effect-1-14,right,increasing,shuffled,main_effect,true,dual,2026-03-18T16:09:45Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,TRUE
429,6405feae7d6321bfaaf793e8,5353,1,15,linechart-real-16-shuffled-main_effect-0-19,left,increasing,shuffled,main_effect,false,dual,2026-03-18T16:09:51Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
431,6405feae7d6321bfaaf793e8,5702,1,16,linechart-real-6-ordered-main_effect-1-30,right,increasing,ordered,main_effect,true,dual,2026-03-18T16:10:00Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
432,6405feae7d6321bfaaf793e8,7351,1,17,linechart-real-2-shuffled-interaction-0-16,left,increasing,shuffled,interaction,false,dual,2026-03-18T16:10:08Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
434,6405feae7d6321bfaaf793e8,6193,1,18,linechart-real-18-ordered-main_effect-0-8,left,increasing,ordered,main_effect,false,dual,2026-03-18T16:10:15Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
436,6405feae7d6321bfaaf793e8,9367,1,19,linechart-real-12-ordered-interaction-1-7,right,increasing,ordered,interaction,true,dual,2026-03-18T16:10:25Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
437,6405feae7d6321bfaaf793e8,6699,1,20,linechart-real-10-shuffled-interaction-0-23,left,increasing,shuffled,interaction,false,dual,2026-03-18T16:10:33Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
439,6405feae7d6321bfaaf793e8,6126,1,21,linechart-real-25-shuffled-interaction-0-17,left,increasing,shuffled,interaction,false,dual,2026-03-18T16:10:40Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
441,6405feae7d6321bfaaf793e8,5691,1,22,linechart-real-21-shuffled-main_effect-1-2,right,increasing,shuffled,main_effect,true,dual,2026-03-18T16:10:46Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
443,6405feae7d6321bfaaf793e8,6433,1,23,linechart-real-29-shuffled-main_effect-1-25,right,increasing,shuffled,main_effect,true,dual,2026-03-18T16:10:53Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
445,6405feae7d6321bfaaf793e8,8002,1,24,linechart-real-19-ordered-main_effect-0-26,left,increasing,ordered,main_effect,false,dual,2026-03-18T16:11:04Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
446,6405feae7d6321bfaaf793e8,6288,1,25,linechart-real-9-ordered-interaction-1-20,right,increasing,ordered,interaction,true,dual,2026-03-18T16:11:11Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
448,6405feae7d6321bfaaf793e8,7490,1,26,linechart-real-27-ordered-interaction-0-15,left,increasing,ordered,interaction,false,dual,2026-03-18T16:11:19Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
449,6405feae7d6321bfaaf793e8,5298,1,27,linechart-real-8-shuffled-main_effect-1-12,right,increasing,shuffled,main_effect,true,dual,2026-03-18T16:11:26Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
451,6405feae7d6321bfaaf793e8,5774,1,28,linechart-real-17-ordered-interaction-0-21,left,increasing,ordered,interaction,false,dual,2026-03-18T16:11:32Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
453,6405feae7d6321bfaaf793e8,4215,1,29,linechart-real-28-ordered-main_effect-1-22,right,increasing,ordered,main_effect,true,dual,2026-03-18T16:11:37Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
454,6405feae7d6321bfaaf793e8,6413,1,30,linechart-real-5-ordered-interaction-0-9,left,increasing,ordered,interaction,false,dual,2026-03-18T16:11:44Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
456,6405feae7d6321bfaaf793e8,4390,1,31,linechart-real-3-shuffled-interaction-1-18,right,increasing,shuffled,interaction,true,dual,2026-03-18T16:11:50Z,TRUE,TRUE,TRUE,study,TRUE,6955.5,1654.860192905889,FALSE,FALSE,FALSE,FALSE
369,64badb09518eb5b219132eea,9903,1,0,linechart-real-14-ordered-main_effect-0-13,left,increasing,ordered,main_effect,false,single,2026-03-18T15:56:34Z,TRUE,TRUE,TRUE,study,TRUE,8435.59375,1824.1390697438967,FALSE,FALSE,FALSE,FALSE
370,64badb09518eb5b219132eea,9048,1,1,linechart-real-31-ordered-main_effect-1-6,right,increasing,ordered,main_effect,true,single,2026-03-18T15:56:44Z,TRUE,TRUE,TRUE,study,TRUE,8435.59375,1824.1390697438967,FALSE,FALSE,FALSE,FALSE
371,64badb09518eb5b219132eea,6588,1,2,linechart-real-0-ordered-interaction-1-3,right,increasing,ordered,interaction,true,single,2026-03-18T15:56:51Z,TRUE,TRUE,TRUE,study,TRUE,8435.59375,1824.1390697438967,FALSE,FALSE,FALSE,FALSE
372,64badb09518eb5b219132eea,8284,1,3,linechart-real-6-shuffled-main_effect-0-22,left,increasing,shuffled,main_effect,false,single,2026-03-18T15:57:00Z,TRUE,TRUE,TRUE,study,TRUE,8435.59375,1824.1390697438967,FALSE,FALSE,FALSE,FALSE
373,64badb09518eb5b219132eea,10635,1,4,linechart-real-17-ordered-interaction-1-0,right,increasing,ordered,interaction,true,single,2026-03-18T15:57:12Z,TRUE,TRUE,TRUE,study,TRUE,8435.59375,1824.1390697438967,FALSE,FALSE,FALSE,FALSE
374,64badb09518eb5b219132eea,6884,1,5,linechart-real-28-shuffled-interaction-1-17,right,increasing,shuffled,interaction,true,single,2026-03-18T15:57:20Z,TRUE,TRUE,TRUE,study,TRUE,8435.59375,1824.1390697438967,FALSE,FALSE,FALSE,FALSE
375,64badb09518eb5b219132eea,9247,1,6,linechart-real-24-ordered-main_effect-0-29,left,increasing,ordered,main_effect,false,single,2026-03-18T15:57:30Z,TRUE,TRUE,TRUE,study,TRUE,8435.59375,1824.1390697438967,FALSE,FALSE,FALSE,FALSE
376,64badb09518eb5b219132eea,13227,1,7,linechart-real-29-shuffled-interaction-1-12,right,increasing,shuffled,interaction,true,single,2026-03-18T15:57:44Z,TRUE,TRUE,TRUE,study,TRUE,8435.59375,1824.1390697438967,FALSE,FALSE,FALSE,TRUE
377,64badb09518eb5b219132eea,8997,1,8,linechart-real-1-shuffled-main_effect-0-25,left,increasing,shuffled,main_effect,false,single,2026-03-18T15:58:36Z,TRUE,TRUE,TRUE,study,TRUE,8435.59375,1824.1390697438967,FALSE,FALSE,FALSE,FALSE
