id,participant_id,response_time,correct,trial_number,stimuli_number,response,slope,legend,statement_type,statement_truth,attention,time_when
425,6405feae7d6321bfaaf793e8,8233,1,12,linechart-real-0-ordered-interaction-0-3,left,increasing,ordered,interaction,0,dual,2026-03-18 16:09:27.473
426,6405feae7d6321bfaaf793e8,6145,1,13,linechart-real-4-shuffled-main_effect-1-31,right,increasing,shuffled,main_effect,1,dual,2026-03-18 16:09:34.426
427,695fb0485e22f6e6da1dfe02,13012,0,12,linechart-real-30-ordered-main_effect-0-9,right,increasing,ordered,main_effect,0,dual,2026-03-18 16:09:35.849
428,6405feae7d6321bfaaf793e8,10288,1,14,linechart-real-23-shuffled-main_effect-1-14,right,increasing,shuffled,main_effect,1,dual,2026-03-18 16:09:45.605
429,6405feae7d6321bfaaf793e8,5353,1,15,linechart-real-16-shuffled-main_effect-0-19,left,increasing,shuffled,main_effect,0,dual,2026-03-18 16:09:51.832
430,695fb0485e22f6e6da1dfe02,19973,1,13,linechart-real-24-shuffled-interaction-0-6,left,increasing,shuffled,interaction,0,dual,2026-03-18 16:09:57.432
431,6405feae7d6321bfaaf793e8,5702,1,16,linechart-real-6-ordered-main_effect-1-30,right,increasing,ordered,main_effect,1,dual,2026-03-18 16:10:00.340
432,6405feae7d6321bfaaf793e8,7351,1,17,linechart-real-2-shuffled-interaction-0-16,left,increasing,shuffled,interaction,0,dual,2026-03-18 16:10:08.570
433,695fb0485e22f6e6da1dfe02,10809,1,14,linechart-real-11-shuffled-main_effect-0-28,left,increasing,shuffled,main_effect,0,dual,2026-03-18 16:10:09.175
434,6405feae7d6321bfaaf793e8,6193,1,18,linechart-real-18-ordered-main_effect-0-8,left,increasing,ordered,main_effect,0,dual,2026-03-18 16:10:15.611
435,695fb0485e22f6e6da1dfe02,7783,0,15,linechart-real-31-ordered-main_effect-1-18,left,increasing,ordered,main_effect,1,dual,2026-03-18 16:10:17.549
436,6405feae7d6321bfaaf793e8,9367,1,19,linechart-real-12-ordered-interaction-1-7,right,increasing,ordered,interaction,1,dual,2026-03-18 16:10:25.747
437,6405feae7d6321bfaaf793e8,6699,1,20,linechart-real-10-shuffled-interaction-0-23,left,increasing,shuffled,interaction,0,dual,2026-03-18 16:10:33.319
438,695fb0485e22f6e6da1dfe02,7234,1,16,linechart-real-12-ordered-main_effect-0-24,left,increasing,ordered,main_effect,0,dual,2026-03-18 16:10:35.064
439,6405feae7d6321bfaaf793e8,6126,1,21,linechart-real-25-shuffled-interaction-0-17,left,increasing,shuffled,interaction,0,dual,2026-03-18 16:10:40.223
440,695fb0485e22f6e6da1dfe02,6524,1,17,linechart-real-0-shuffled-main_effect-0-23,left,increasing,shuffled,main_effect,0,dual,2026-03-18 16:10:42.174
441,6405feae7d6321bfaaf793e8,5691,1,22,linechart-real-21-shuffled-main_effect-1-2,right,increasing,shuffled,main_effect,1,dual,2026-03-18 16:10:46.649
442,695fb0485e22f6e6da1dfe02,8746,0,18,linechart-real-27-shuffled-interaction-1-8,left,increasing,shuffled,interaction,1,dual,2026-03-18 16:10:51.517
443,6405feae7d6321bfaaf793e8,6433,1,23,linechart-real-29-shuffled-main_effect-1-25,right,increasing,shuffled,main_effect,1,dual,2026-03-18 16:10:53.778
444,695fb0485e22f6e6da1dfe02,11904,1,19,linechart-real-19-shuffled-main_effect-0-5,left,increasing,shuffled,main_effect,0,dual,2026-03-18 16:11:05.025
445,6405feae7d6321bfaaf793e8,8002,1,24,linechart-real-19-ordered-main_effect-0-26,left,increasing,ordered,main_effect,0,dual,2026-03-18 16:11:04.728
446,6405feae7d6321bfaaf793e8,6288,1,25,linechart-real-9-ordered-interaction-1-20,right,increasing,ordered,interaction,1,dual,2026-03-18 16:11:11.617
447,695fb0485e22f6e6da1dfe02,8541,1,20,linechart-real-21-ordered-main_effect-0-10,left,increasing,ordered,main_effect,0,dual,2026-03-18 16:11:14.143
448,6405feae7d6321bfaaf793e8,7490,1,26,linechart-real-27-ordered-interaction-0-15,left,increasing,ordered,interaction,0,dual,2026-03-18 16:11:19.985
449,6405feae7d6321bfaaf793e8,5298,1,27,linechart-real-8-shuffled-main_effect-1-12,right,increasing,shuffled,main_effect,1,dual,2026-03-18 16:11:26.089
450,695fb0485e22f6e6da1dfe02,14022,1,21,linechart-real-3-ordered-interaction-1-4,right,increasing,ordered,interaction,1,dual,2026-03-18 16:11:28.772
451,6405feae7d6321bfaaf793e8,5774,1,28,linechart-real-17-ordered-interaction-0-21,left,increasing,ordered,interaction,0,dual,2026-03-18 16:11:32.606
452,695fb0485e22f6e6da1dfe02,8448,1,22,linechart-real-2-ordered-interaction-0-31,left,increasing,ordered,interaction,0,dual,2026-03-18 16:11:37.817
453,6405feae7d6321bfaaf793e8,4215,1,29,linechart-real-28-ordered-main_effect-1-22,right,increasing,ordered,main_effect,1,dual,2026-03-18 16:11:37.670
454,6405feae7d6321bfaaf793e8,6413,1,30,linechart-real-5-ordered-interaction-0-9,left,increasing,ordered,interaction,0,dual,2026-03-18 16:11:44.846
455,695fb0485e22f6e6da1dfe02,10140,1,23,linechart-real-23-ordered-interaction-1-1,right,increasing,ordered,interaction,1,dual,2026-03-18 16:11:48.562
456,6405feae7d6321bfaaf793e8,4390,1,31,linechart-real-3-shuffled-interaction-1-18,right,increasing,shuffled,interaction,1,dual,2026-03-18 16:11:50.065
457,695fb0485e22f6e6da1dfe02,7546,1,24,linechart-real-1-ordered-main_effect-0-14,left,increasing,ordered,main_effect,0,dual,2026-03-18 16:11:59.128
458,695fb0485e22f6e6da1dfe02,7654,1,25,linechart-real-29-shuffled-interaction-0-30,left,increasing,shuffled,interaction,0,dual,2026-03-18 16:12:07.358
459,695fb0485e22f6e6da1dfe02,7014,1,26,linechart-real-5-ordered-main_effect-1-2,right,increasing,ordered,main_effect,1,dual,2026-03-18 16:12:14.968
460,695fb0485e22f6e6da1dfe02,6556,1,27,linechart-real-17-shuffled-main_effect-0-11,left,increasing,shuffled,main_effect,0,dual,2026-03-18 16:12:22.103
461,695fb0485e22f6e6da1dfe02,7243,1,28,linechart-real-4-shuffled-main_effect-1-26,right,increasing,shuffled,main_effect,1,dual,2026-03-18 16:12:29.950
462,695fb0485e22f6e6da1dfe02,7222,1,29,linechart-real-8-ordered-main_effect-1-16,right,increasing,ordered,main_effect,1,dual,2026-03-18 16:12:37.775
463,695fb0485e22f6e6da1dfe02,9502,1,30,linechart-real-28-ordered-interaction-0-21,left,increasing,ordered,interaction,0,dual,2026-03-18 16:12:47.853
464,695fb0485e22f6e6da1dfe02,7082,1,31,linechart-real-14-shuffled-main_effect-1-27,right,increasing,shuffled,main_effect,1,dual,2026-03-18 16:12:55.529
465,699a2189c3a62af43ad41469,8974,1,0,linechart-real-31-ordered-main_effect-1-20,right,increasing,ordered,main_effect,1,single,2026-03-18 16:17:38.288
466,699a2189c3a62af43ad41469,18034,1,1,linechart-real-14-shuffled-interaction-0-7,left,increasing,shuffled,interaction,0,single,2026-03-18 16:17:57.081
467,699a2189c3a62af43ad41469,11385,1,2,linechart-real-18-ordered-interaction-0-15,left,increasing,ordered,interaction,0,single,2026-03-18 16:18:09.220
468,699a2189c3a62af43ad41469,20284,1,3,linechart-real-23-shuffled-main_effect-0-2,left,increasing,shuffled,main_effect,0,single,2026-03-18 16:18:30.214
469,699a2189c3a62af43ad41469,10410,1,4,linechart-real-24-shuffled-main_effect-1-30,right,increasing,shuffled,main_effect,1,single,2026-03-18 16:18:41.361
470,699a2189c3a62af43ad41469,11649,1,5,linechart-real-10-shuffled-main_effect-1-18,right,increasing,shuffled,main_effect,1,single,2026-03-18 16:18:53.798
471,699a2189c3a62af43ad41469,6005,1,6,linechart-real-28-shuffled-main_effect-0-29,left,increasing,shuffled,main_effect,0,single,2026-03-18 16:19:00.570
472,699a2189c3a62af43ad41469,7927,1,7,linechart-real-12-ordered-interaction-1-10,right,increasing,ordered,interaction,1,single,2026-03-18 16:19:09.258
473,699a2189c3a62af43ad41469,9340,1,8,linechart-real-29-ordered-interaction-0-3,left,increasing,ordered,interaction,0,single,2026-03-18 16:19:22.114
474,699a2189c3a62af43ad41469,7723,1,9,linechart-real-11-shuffled-interaction-1-11,right,increasing,shuffled,interaction,1,single,2026-03-18 16:19:30.595
475,699a2189c3a62af43ad41469,7204,1,10,linechart-real-21-shuffled-main_effect-0-17,left,increasing,shuffled,main_effect,0,single,2026-03-18 16:19:38.542
476,699a2189c3a62af43ad41469,7175,1,11,linechart-real-9-ordered-interaction-0-31,left,increasing,ordered,interaction,0,single,2026-03-18 16:19:46.400
477,699a2189c3a62af43ad41469,7554,1,12,linechart-real-27-ordered-main_effect-1-4,right,increasing,ordered,main_effect,1,single,2026-03-18 16:19:54.715
478,699a2189c3a62af43ad41469,7377,1,13,linechart-real-5-ordered-main_effect-0-28,left,increasing,ordered,main_effect,0,single,2026-03-18 16:20:02.890
479,699a2189c3a62af43ad41469,11462,1,14,linechart-real-30-shuffled-interaction-1-22,right,increasing,shuffled,interaction,1,single,2026-03-18 16:20:15.138
480,699a2189c3a62af43ad41469,8819,1,15,linechart-real-2-shuffled-main_effect-1-26,right,increasing,shuffled,main_effect,1,single,2026-03-18 16:20:24.739
481,699a2189c3a62af43ad41469,15552,1,16,linechart-real-8-ordered-main_effect-0-5,left,increasing,ordered,main_effect,0,single,2026-03-18 16:20:43.282
482,699a2189c3a62af43ad41469,14063,1,17,linechart-real-0-shuffled-interaction-0-9,left,increasing,shuffled,interaction,0,single,2026-03-18 16:20:58.113
483,699a2189c3a62af43ad41469,16071,1,18,linechart-real-22-shuffled-interaction-0-13,left,increasing,shuffled,interaction,0,single,2026-03-18 16:21:14.979
484,699a2189c3a62af43ad41469,6384,1,19,linechart-real-20-shuffled-interaction-0-23,left,increasing,shuffled,interaction,0,single,2026-03-18 16:21:22.121
485,699a2189c3a62af43ad41469,8857,1,20,linechart-real-3-shuffled-main_effect-0-27,left,increasing,shuffled,main_effect,0,single,2026-03-18 16:21:31.792
486,699a2189c3a62af43ad41469,8102,1,21,linechart-real-6-ordered-main_effect-1-25,right,increasing,ordered,main_effect,1,single,2026-03-18 16:21:40.576
487,699a2189c3a62af43ad41469,11340,1,22,linechart-real-26-ordered-interaction-1-12,right,increasing,ordered,interaction,1,single,2026-03-18 16:21:52.699
488,699a2189c3a62af43ad41469,6442,1,23,linechart-real-17-ordered-main_effect-1-14,right,increasing,ordered,main_effect,1,single,2026-03-18 16:21:59.848
489,699a2189c3a62af43ad41469,8554,1,24,linechart-real-15-shuffled-interaction-1-8,right,increasing,shuffled,interaction,1,single,2026-03-18 16:22:10.804
490,699a2189c3a62af43ad41469,5285,1,25,linechart-real-25-ordered-main_effect-1-16,right,increasing,ordered,main_effect,1,single,2026-03-18 16:22:16.852
491,699a2189c3a62af43ad41469,8470,1,26,linechart-real-4-shuffled-interaction-1-6,right,increasing,shuffled,interaction,1,single,2026-03-18 16:22:26.040
492,699a2189c3a62af43ad41469,6041,1,27,linechart-real-16-ordered-interaction-1-19,right,increasing,ordered,interaction,1,single,2026-03-18 16:22:32.857
493,699a2189c3a62af43ad41469,7003,1,28,linechart-real-7-ordered-interaction-0-21,left,increasing,ordered,interaction,0,single,2026-03-18 16:22:40.642
494,699a2189c3a62af43ad41469,5429,1,29,linechart-real-19-shuffled-main_effect-1-24,right,increasing,shuffled,main_effect,1,single,2026-03-18 16:22:46.833
495,699a2189c3a62af43ad41469,5507,1,30,linechart-real-1-ordered-main_effect-0-0,left,increasing,ordered,main_effect,0,single,2026-03-18 16:22:53.094
496,699a2189c3a62af43ad41469,9525,1,31,linechart-real-13-ordered-interaction-0-1,left,increasing,ordered,interaction,0,single,2026-03-18 16:23:03.278
497,628f7e982aad1788d940317a,15015,1,0,linechart-real-1-ordered-interaction-1-28,right,increasing,ordered,interaction,1,single,2026-03-18 16:27:00.994
498,628f7e982aad1788d940317a,15169,1,1,linechart-real-6-shuffled-interaction-1-3,right,increasing,shuffled,interaction,1,single,2026-03-18 16:27:16.754
499,628f7e982aad1788d940317a,10858,1,2,linechart-real-4-shuffled-interaction-0-0,left,increasing,shuffled,interaction,0,single,2026-03-18 16:27:28.226
500,628f7e982aad1788d940317a,19598,1,3,linechart-real-11-ordered-main_effect-1-29,right,increasing,ordered,main_effect,1,single,2026-03-18 16:27:48.442
501,628f7e982aad1788d940317a,12814,1,4,linechart-real-5-shuffled-main_effect-1-31,right,increasing,shuffled,main_effect,1,single,2026-03-18 16:28:01.834
502,628f7e982aad1788d940317a,15374,1,5,linechart-real-16-shuffled-interaction-0-27,left,increasing,shuffled,interaction,0,single,2026-03-18 16:28:17.786
503,628f7e982aad1788d940317a,10644,1,6,linechart-real-8-shuffled-interaction-0-14,left,increasing,shuffled,interaction,0,single,2026-03-18 16:28:29.001
504,628f7e982aad1788d940317a,12762,1,7,linechart-real-28-shuffled-main_effect-1-12,right,increasing,shuffled,main_effect,1,single,2026-03-18 16:28:42.409
505,628f7e982aad1788d940317a,12230,1,8,linechart-real-25-ordered-main_effect-1-11,right,increasing,ordered,main_effect,1,single,2026-03-18 16:29:03.721
506,628f7e982aad1788d940317a,9133,1,9,linechart-real-7-ordered-interaction-1-5,right,increasing,ordered,interaction,1,single,2026-03-18 16:29:13.432
507,628f7e982aad1788d940317a,10041,1,10,linechart-real-24-ordered-interaction-0-2,left,increasing,ordered,interaction,0,single,2026-03-18 16:29:24.097
508,628f7e982aad1788d940317a,18006,1,11,linechart-real-19-shuffled-main_effect-0-24,left,increasing,shuffled,main_effect,0,single,2026-03-18 16:29:42.720
509,628f7e982aad1788d940317a,12776,1,12,linechart-real-9-ordered-main_effect-0-25,left,increasing,ordered,main_effect,0,single,2026-03-18 16:29:56.048
510,628f7e982aad1788d940317a,12398,1,13,linechart-real-20-shuffled-main_effect-0-22,left,increasing,shuffled,main_effect,0,single,2026-03-18 16:30:09.024
511,628f7e982aad1788d940317a,10228,1,14,linechart-real-10-ordered-interaction-1-26,right,increasing,ordered,interaction,1,single,2026-03-18 16:30:19.840
512,628f7e982aad1788d940317a,9529,1,15,linechart-real-21-ordered-interaction-1-10,right,increasing,ordered,interaction,1,single,2026-03-18 16:30:29.936
513,628f7e982aad1788d940317a,9443,1,16,linechart-real-14-ordered-main_effect-1-21,right,increasing,ordered,main_effect,1,single,2026-03-18 16:30:46.352
514,628f7e982aad1788d940317a,9381,1,17,linechart-real-12-ordered-main_effect-0-15,left,increasing,ordered,main_effect,0,single,2026-03-18 16:30:56.351
515,628f7e982aad1788d940317a,13841,1,18,linechart-real-18-ordered-interaction-1-8,right,increasing,ordered,interaction,1,single,2026-03-18 16:31:10.807
516,628f7e982aad1788d940317a,9919,1,19,linechart-real-26-ordered-main_effect-0-16,left,increasing,ordered,main_effect,0,single,2026-03-18 16:31:21.311
517,628f7e982aad1788d940317a,11086,1,20,linechart-real-30-shuffled-main_effect-0-17,left,increasing,shuffled,main_effect,0,single,2026-03-18 16:31:32.991
518,628f7e982aad1788d940317a,11778,1,21,linechart-real-3-shuffled-interaction-0-23,left,increasing,shuffled,interaction,0,single,2026-03-18 16:31:45.367
519,628f7e982aad1788d940317a,13602,1,22,linechart-real-13-shuffled-interaction-0-9,left,increasing,shuffled,interaction,0,single,2026-03-18 16:31:59.559
520,628f7e982aad1788d940317a,10985,1,23,linechart-real-17-shuffled-interaction-1-4,right,increasing,shuffled,interaction,1,single,2026-03-18 16:32:11.142
521,628f7e982aad1788d940317a,14330,1,24,linechart-real-29-ordered-interaction-0-30,left,increasing,ordered,interaction,0,single,2026-03-18 16:32:30.910
522,628f7e982aad1788d940317a,10324,1,25,linechart-real-0-shuffled-main_effect-1-20,right,increasing,shuffled,main_effect,1,single,2026-03-18 16:32:41.830
523,628f7e982aad1788d940317a,7976,1,26,linechart-real-22-ordered-interaction-1-7,right,increasing,ordered,interaction,1,single,2026-03-18 16:32:50.406
524,628f7e982aad1788d940317a,10140,1,27,linechart-real-31-shuffled-interaction-1-19,right,increasing,shuffled,interaction,1,single,2026-03-18 16:33:01.134
525,628f7e982aad1788d940317a,15317,1,28,linechart-real-23-ordered-main_effect-0-18,left,increasing,ordered,main_effect,0,single,2026-03-18 16:33:17.038
526,628f7e982aad1788d940317a,10827,1,29,linechart-real-2-shuffled-main_effect-0-1,left,increasing,shuffled,main_effect,0,single,2026-03-18 16:33:28.446
527,628f7e982aad1788d940317a,11092,1,30,linechart-real-27-shuffled-main_effect-0-6,left,increasing,shuffled,main_effect,0,single,2026-03-18 16:33:40.157
528,628f7e982aad1788d940317a,8307,1,31,linechart-real-15-ordered-main_effect-1-13,right,increasing,ordered,main_effect,1,single,2026-03-18 16:33:49.045
529,67abd0ef6cf17e10092d518b,5761,1,0,linechart-real-15-shuffled-main_effect-1-8,right,increasing,shuffled,main_effect,1,dual,2026-03-18 16:35:49.301
530,67abd0ef6cf17e10092d518b,6692,1,1,linechart-real-25-ordered-main_effect-0-11,left,increasing,ordered,main_effect,0,dual,2026-03-18 16:35:56.615
531,67abd0ef6cf17e10092d518b,6221,1,2,linechart-real-22-shuffled-main_effect-0-4,left,increasing,shuffled,main_effect,0,dual,2026-03-18 16:36:03.503
532,67abd0ef6cf17e10092d518b,4678,1,3,linechart-real-7-ordered-interaction-1-27,right,increasing,ordered,interaction,1,dual,2026-03-18 16:36:08.830
533,67abd0ef6cf17e10092d518b,4171,1,4,linechart-real-27-ordered-interaction-1-17,right,increasing,ordered,interaction,1,dual,2026-03-18 16:36:13.645
534,67abd0ef6cf17e10092d518b,7030,0,5,linechart-real-20-shuffled-main_effect-1-29,left,increasing,shuffled,main_effect,1,dual,2026-03-18 16:36:21.322
535,67abd0ef6cf17e10092d518b,5492,1,6,linechart-real-21-shuffled-interaction-1-1,right,increasing,shuffled,interaction,1,dual,2026-03-18 16:36:28.420
536,67abd0ef6cf17e10092d518b,6427,1,7,linechart-real-23-shuffled-interaction-1-25,right,increasing,shuffled,interaction,1,dual,2026-03-18 16:36:36.465
537,67abd0ef6cf17e10092d518b,5163,1,8,linechart-real-9-ordered-interaction-0-14,left,increasing,ordered,interaction,0,dual,2026-03-18 16:36:49.424
538,67abd0ef6cf17e10092d518b,6210,1,9,linechart-real-12-ordered-main_effect-0-2,left,increasing,ordered,main_effect,0,dual,2026-03-18 16:36:56.302
539,67abd0ef6cf17e10092d518b,8381,0,10,linechart-real-31-shuffled-interaction-1-24,left,increasing,shuffled,interaction,1,dual,2026-03-18 16:37:05.375
540,67abd0ef6cf17e10092d518b,6006,1,11,linechart-real-11-shuffled-interaction-0-12,left,increasing,shuffled,interaction,0,dual,2026-03-18 16:37:13.059
541,67abd0ef6cf17e10092d518b,8541,1,12,linechart-real-3-shuffled-main_effect-1-16,right,increasing,shuffled,main_effect,1,dual,2026-03-18 16:37:22.265
542,67abd0ef6cf17e10092d518b,6137,1,13,linechart-real-13-ordered-interaction-0-31,left,increasing,ordered,interaction,0,dual,2026-03-18 16:37:29.045
543,67abd0ef6cf17e10092d518b,4126,1,14,linechart-real-28-ordered-main_effect-0-22,left,increasing,ordered,main_effect,0,dual,2026-03-18 16:37:33.845
544,67abd0ef6cf17e10092d518b,5905,1,15,linechart-real-18-ordered-interaction-0-21,left,increasing,ordered,interaction,0,dual,2026-03-18 16:37:40.421
545,67abd0ef6cf17e10092d518b,3193,1,16,linechart-real-17-ordered-main_effect-0-6,left,increasing,ordered,main_effect,0,dual,2026-03-18 16:37:49.781
546,67abd0ef6cf17e10092d518b,4369,1,17,linechart-real-19-shuffled-main_effect-1-15,right,increasing,shuffled,main_effect,1,dual,2026-03-18 16:37:54.859
547,67abd0ef6cf17e10092d518b,4431,1,18,linechart-real-16-ordered-main_effect-1-28,right,increasing,ordered,main_effect,1,dual,2026-03-18 16:37:59.993
548,67abd0ef6cf17e10092d518b,5892,1,19,linechart-real-2-shuffled-interaction-1-20,right,increasing,shuffled,interaction,1,dual,2026-03-18 16:38:06.587
549,67abd0ef6cf17e10092d518b,8386,1,20,linechart-real-4-shuffled-interaction-0-5,left,increasing,shuffled,interaction,0,dual,2026-03-18 16:38:15.707
550,67abd0ef6cf17e10092d518b,5832,1,21,linechart-real-1-ordered-main_effect-1-19,right,increasing,ordered,main_effect,1,dual,2026-03-18 16:38:22.189
551,67abd0ef6cf17e10092d518b,6771,1,22,linechart-real-6-shuffled-interaction-0-26,left,increasing,shuffled,interaction,0,dual,2026-03-18 16:38:29.562
552,67abd0ef6cf17e10092d518b,6038,0,23,linechart-real-24-shuffled-main_effect-0-30,right,increasing,shuffled,main_effect,0,dual,2026-03-18 16:38:36.308
553,67abd0ef6cf17e10092d518b,5693,1,24,linechart-real-14-ordered-main_effect-0-18,left,increasing,ordered,main_effect,0,dual,2026-03-18 16:38:51.359
554,67abd0ef6cf17e10092d518b,6897,1,25,linechart-real-26-shuffled-main_effect-0-0,left,increasing,shuffled,main_effect,0,dual,2026-03-18 16:38:58.929
555,67abd0ef6cf17e10092d518b,5073,0,26,linechart-real-30-ordered-interaction-0-13,right,increasing,ordered,interaction,0,dual,2026-03-18 16:39:04.663
556,67abd0ef6cf17e10092d518b,7636,1,27,linechart-real-0-shuffled-main_effect-1-3,right,increasing,shuffled,main_effect,1,dual,2026-03-18 16:39:13.980
557,67abd0ef6cf17e10092d518b,4743,1,28,linechart-real-10-shuffled-interaction-0-9,left,increasing,shuffled,interaction,0,dual,2026-03-18 16:39:19.429
558,67abd0ef6cf17e10092d518b,6647,1,29,linechart-real-29-ordered-interaction-1-10,right,increasing,ordered,interaction,1,dual,2026-03-18 16:39:26.801
559,67abd0ef6cf17e10092d518b,6962,0,30,linechart-real-5-ordered-interaction-1-7,left,increasing,ordered,interaction,1,dual,2026-03-18 16:39:34.497
560,67abd0ef6cf17e10092d518b,6496,1,31,linechart-real-8-ordered-main_effect-1-23,right,increasing,ordered,main_effect,1,dual,2026-03-18 16:39:42.670
561,60c770aa2d2928bfda4c7cd4,257,1,0,linechart-real-19-shuffled-main_effect-0-23,left,increasing,shuffled,main_effect,0,dual,2026-03-18 16:45:26.803
562,60c770aa2d2928bfda4c7cd4,248,0,1,linechart-real-1-shuffled-interaction-0-20,right,increasing,shuffled,interaction,0,dual,2026-03-18 16:45:27.658
563,60c770aa2d2928bfda4c7cd4,107,0,2,linechart-real-17-shuffled-interaction-1-17,left,increasing,shuffled,interaction,1,dual,2026-03-18 16:45:29.368
564,60c770aa2d2928bfda4c7cd4,64,0,3,linechart-real-2-ordered-interaction-1-14,left,increasing,ordered,interaction,1,dual,2026-03-18 16:45:31.083
565,60c770aa2d2928bfda4c7cd4,177,0,4,linechart-real-16-ordered-interaction-1-26,left,increasing,ordered,interaction,1,dual,2026-03-18 16:45:33.033
566,60c770aa2d2928bfda4c7cd4,13,0,5,linechart-real-26-ordered-interaction-1-25,left,increasing,ordered,interaction,1,dual,2026-03-18 16:45:34.710
567,60c770aa2d2928bfda4c7cd4,165,0,6,linechart-real-4-shuffled-interaction-0-3,right,increasing,shuffled,interaction,0,dual,2026-03-18 16:45:36.517
568,60c770aa2d2928bfda4c7cd4,92,1,7,linechart-real-20-ordered-interaction-1-2,right,increasing,ordered,interaction,1,dual,2026-03-18 16:45:38.226
569,60c770aa2d2928bfda4c7cd4,19,1,8,linechart-real-0-ordered-interaction-0-30,left,increasing,ordered,interaction,0,dual,2026-03-18 16:45:44.654
570,60c770aa2d2928bfda4c7cd4,18,1,9,linechart-real-25-shuffled-main_effect-0-21,left,increasing,shuffled,main_effect,0,dual,2026-03-18 16:45:45.292
571,60c770aa2d2928bfda4c7cd4,2,0,10,linechart-real-7-ordered-interaction-1-0,left,increasing,ordered,interaction,1,dual,2026-03-18 16:45:45.985
572,60c770aa2d2928bfda4c7cd4,20,0,11,linechart-real-14-shuffled-main_effect-1-11,left,increasing,shuffled,main_effect,1,dual,2026-03-18 16:45:47.685
573,60c770aa2d2928bfda4c7cd4,102,0,12,linechart-real-13-ordered-main_effect-0-28,right,increasing,ordered,main_effect,0,dual,2026-03-18 16:45:49.476
574,60c770aa2d2928bfda4c7cd4,165,1,13,linechart-real-31-ordered-main_effect-1-8,right,increasing,ordered,main_effect,1,dual,2026-03-18 16:45:51.337
575,60c770aa2d2928bfda4c7cd4,116,1,14,linechart-real-9-shuffled-main_effect-1-24,right,increasing,shuffled,main_effect,1,dual,2026-03-18 16:45:52.096
576,60c770aa2d2928bfda4c7cd4,11,1,15,linechart-real-27-shuffled-interaction-0-1,left,increasing,shuffled,interaction,0,dual,2026-03-18 16:45:52.787
577,60c770aa2d2928bfda4c7cd4,515,1,16,linechart-real-23-ordered-main_effect-1-12,right,increasing,ordered,main_effect,1,dual,2026-03-18 16:45:57.039
578,60c770aa2d2928bfda4c7cd4,0,0,17,linechart-real-29-shuffled-main_effect-0-15,right,increasing,shuffled,main_effect,0,dual,2026-03-18 16:45:57.664
579,60c770aa2d2928bfda4c7cd4,105,1,18,linechart-real-11-shuffled-interaction-1-7,right,increasing,shuffled,interaction,1,dual,2026-03-18 16:45:59.442
580,60c770aa2d2928bfda4c7cd4,44,1,19,linechart-real-12-ordered-main_effect-1-19,right,increasing,ordered,main_effect,1,dual,2026-03-18 16:46:00.109
581,60c770aa2d2928bfda4c7cd4,50,0,20,linechart-real-18-ordered-main_effect-1-31,left,increasing,ordered,main_effect,1,dual,2026-03-18 16:46:00.840
582,60c770aa2d2928bfda4c7cd4,137,1,21,linechart-real-30-shuffled-interaction-0-6,left,increasing,shuffled,interaction,0,dual,2026-03-18 16:46:02.650
583,60c770aa2d2928bfda4c7cd4,186,0,22,linechart-real-3-shuffled-main_effect-0-16,right,increasing,shuffled,main_effect,0,dual,2026-03-18 16:46:03.502
584,60c770aa2d2928bfda4c7cd4,200,1,23,linechart-real-8-shuffled-main_effect-1-5,right,increasing,shuffled,main_effect,1,dual,2026-03-18 16:46:05.372
585,60c770aa2d2928bfda4c7cd4,118,1,24,linechart-real-5-ordered-main_effect-0-13,left,increasing,ordered,main_effect,0,dual,2026-03-18 16:46:08.292
586,60c770aa2d2928bfda4c7cd4,40,0,25,linechart-real-6-shuffled-interaction-0-27,right,increasing,shuffled,interaction,0,dual,2026-03-18 16:46:08.962
587,60c770aa2d2928bfda4c7cd4,269,0,26,linechart-real-24-shuffled-main_effect-0-10,right,increasing,shuffled,main_effect,0,dual,2026-03-18 16:46:10.911
588,60c770aa2d2928bfda4c7cd4,158,1,27,linechart-real-10-ordered-interaction-1-4,right,increasing,ordered,interaction,1,dual,2026-03-18 16:46:12.740
589,60c770aa2d2928bfda4c7cd4,36,1,28,linechart-real-21-ordered-main_effect-0-22,left,increasing,ordered,main_effect,0,dual,2026-03-18 16:46:13.386
590,60c770aa2d2928bfda4c7cd4,126,1,29,linechart-real-22-ordered-main_effect-1-18,right,increasing,ordered,main_effect,1,dual,2026-03-18 16:46:14.181
591,60c770aa2d2928bfda4c7cd4,336,0,30,linechart-real-15-ordered-interaction-0-9,right,increasing,ordered,interaction,0,dual,2026-03-18 16:46:15.136
592,60c770aa2d2928bfda4c7cd4,92,1,31,linechart-real-28-shuffled-interaction-0-29,left,increasing,shuffled,interaction,0,dual,2026-03-18 16:46:16.859
593,6942bb8aaecada175ecc2e2b,17948,1,0,linechart-real-13-shuffled-interaction-0-24,left,increasing,shuffled,interaction,0,dual,2026-03-18 17:01:00.747
594,6942bb8aaecada175ecc2e2b,11223,1,1,linechart-real-4-ordered-interaction-0-20,left,increasing,ordered,interaction,0,dual,2026-03-18 17:01:12.587
595,6942bb8aaecada175ecc2e2b,16884,1,2,linechart-real-31-ordered-interaction-1-12,right,increasing,ordered,interaction,1,dual,2026-03-18 17:01:30.098
596,6942bb8aaecada175ecc2e2b,16439,1,3,linechart-real-14-shuffled-main_effect-0-5,left,increasing,shuffled,main_effect,0,dual,2026-03-18 17:01:47.154
