participant_id,d_prime,d_prime_ci_low,d_prime_ci_high,d_prime_ci_excludes_zero
6984a9d17c365f6f621d7fe7,2.1942598633959616,1.2857466640872364,3.102773062704687,TRUE
698b56669942057664689445,2.6478025173245814,1.3075309341571757,3.9880741004919873,TRUE
6991e46740117ca6ef90cd7c,1.7782252533043474,0.9279774313639066,2.6284730752447882,TRUE
69925949caa087a146b8dccd,4.170102152169363,2.549877843669571,5.790326460669156,TRUE
699272bdfe904d1053d03405,2.0212887849584904,1.0178466053080681,3.0247309646089127,TRUE
69934339b08d5f0fffb145f4,2.5014342137026793,1.5284051429465544,3.474463284458804,TRUE
69953458bd746094a67ced96,2.709526072515004,1.3956525735341725,4.023399571495836,TRUE
69a2031dab8373c829ee7358,3.4529940329286477,2.0325523047480676,4.873435761109228,TRUE
69a487baa6a180f22544ba20,3.033584946367243,1.7328963924381469,4.334273500296339,TRUE
69a5c155a852c9a8ab7762fa,4.073859108506978,2.414806757329291,5.732911459684665,TRUE
69a5e6f586d61f0e699b64b5,4.1256330661408835,2.4869229771777452,5.764343155104022,TRUE
69acf86d93afc119933913e5,2.382852166600106,1.4594058086629413,3.3062985245372705,TRUE
69adc20056851fd7e8fc3ccf,3.6975317422554292,2.30456322754609,5.090500256964768,TRUE
69adf22dc3c63cb295877200,3.256841505132818,1.9105157484156545,4.603167261849981,TRUE
69b306d0aabcb968f7ca7ec5,2.6834934707091413,1.7376334161133855,3.6293535253048974,TRUE
69b473c6ef06fe86d13fca62,3.5782943317984923,2.183998597594325,4.97259006600266,TRUE
